comparison,gse_1,gse_2,cui_tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,title_1,title_2,title_1_full,title_2_full,summary_1,summary_2,summary_1_norm,summary_2_norm,same_summary,same_cui_set,pmid_1,pmid_2,shared_pmid,same_pmid,subseries_1,subseries_2,shared_subseries,same_subseries,superseries_1,superseries_2,shared_superseries,same_superseries,affiliation_1,affiliation_2,shared_affiliation,same_affiliation,BioProject_1,BioProject_2,shared_BioProject,same_BioProject,SRA_1,SRA_2,shared_SRA,same_SRA,same_source_prediction,same_source_confidence,title_1_norm,title_2_norm,text_1_norm,text_2_norm,title_damerau_sim,summary_damerau_sim,text_damerau_sim,title_text_tfidf_cosine,summary_text_tfidf_cosine,text_tfidf_cosine,near_same_title,near_same_summary,near_same_text,cui_high,text_tfidf_high,edit_high,similarity_pattern
within_human,GSE61290,GSE79669,0.6578891221914669,5,30.4898452875588,"['C0030297', 'C0235974', 'C0346647', 'C0346976', 'C4520964']",Myb-regulated transcriptome in pancreatic cancer,RNA sequencing of human pancreatic cancer cell lines,Myb-regulated transcriptome in pancreatic cancer,RNA sequencing of human pancreatic cancer cell lines,To understand the global view of Myb-regulated genes and pathways in pancreatic cancer.,RNA-seq profiling was conducted on human pancreatic cancer cell lines,to understand the global view of myb-regulated genes and pathways in pancreatic cancer.,rna-seq profiling was conducted on human pancreatic cancer cell lines,False,False,27246849,27282075,[],False,,['GSE79670'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA261015'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316672'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP047123'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP072493'],[],False,False,Unknown,myb-regulated transcriptome in pancreatic cancer,rna sequencing of human pancreatic cancer cell lines,myb-regulated transcriptome in pancreatic cancer to understand the global view of myb-regulated genes and pathways in pancreatic cancer.,rna sequencing of human pancreatic cancer cell lines rna-seq profiling was conducted on human pancreatic cancer cell lines,0.32692307692307687,0.28735632183908044,0.36764705882352944,0.23719028076124782,0.14571877738695324,0.2327770420671511,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
human_mouse,GSE85854,GSE97354,0.6572374606467215,6,20.137221415091147,"['C1883559', 'C2700323', 'C4086963', 'C4760607', 'C5205215', 'C5444688']",Transcriptome analysis of alternative splicing events in WT and P-KO H9 cells,RNA-Seq of ILC2p WT,Transcriptome analysis of alternative splicing events in WT and P-KO H9 cells,RNA-Seq of ILC2p WT,We have used RNA-seq to explore alternative splicing events in WT and P-KO H9 cells,We have generated RNA-seq of ILC2 progenitors form WT bone marrow mice.,we have used rna-seq to explore alternative splicing events in wt and p-ko h9 cells,we have generated rna-seq of ilc2 progenitors form wt bone marrow mice.,False,False,27871485,28484078,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA339550'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA381488'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP082415'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP102949'],[],False,False,Unknown,transcriptome analysis of alternative splicing events in wt and p-ko h9 cells,rna-seq of ilc2p wt,transcriptome analysis of alternative splicing events in wt and p-ko h9 cells we have used rna-seq to explore alternative splicing events in wt and p-ko h9 cells,rna-seq of ilc2p wt we have generated rna-seq of ilc2 progenitors form wt bone marrow mice.,0.18181818181818177,0.3373493975903614,0.2857142857142857,0.06387244416694016,0.04449138640192698,0.0539457598353535,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE79668,GSE95176,0.6498165281536714,7,43.247086692259515,"['C0086418', 'C0279661', 'C0281361', 'C0861727', 'C1335302', 'C1744064', 'C4318409']",RNA-sequencing of human pancreatic adenocarcinoma cancer tissues,GCTM-5 positive and negative cells in pancreatic adenocarcinoma cell lines,RNA-sequencing of human pancreatic adenocarcinoma cancer tissues,GCTM-5 positive and negative cells in pancreatic adenocarcinoma cell lines,RNA-seq profiling was conducted on clinically-annotated human pancreatic adenocarcinoma cancer tissues,Analysis of GCTM-5 positive and negative cells sorted from CFPAC-1 and SW1990 human pancreatic adenocarcinoma cell line.Results provide insight into molecular characteristics of GCTM-5 positive cells.,rna-seq profiling was conducted on clinically-annotated human pancreatic adenocarcinoma cancer tissues,analysis of gctm-5 positive and negative cells sorted from cfpac-1 and sw1990 human pancreatic adenocarcinoma cell line.results provide insight into molecular characteristics of gctm-5 positive cells.,False,False,27282075,30814526,[],False,['GSE79670'],,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA316673'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA376281'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP072492'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP100507'],[],False,False,Unknown,rna-sequencing of human pancreatic adenocarcinoma cancer tissues,gctm-5 positive and negative cells in pancreatic adenocarcinoma cell lines,rna-sequencing of human pancreatic adenocarcinoma cancer tissues rna-seq profiling was conducted on clinically-annotated human pancreatic adenocarcinoma cancer tissues,gctm-5 positive and negative cells in pancreatic adenocarcinoma cell lines analysis of gctm-5 positive and negative cells sorted from cfpac-1 and sw1990 human pancreatic adenocarcinoma cell line.results provide insight into molecular characteristics of gctm-5 positive cells.,0.4864864864864865,0.31499999999999995,0.36363636363636365,0.23245801458953877,0.12472409029032937,0.19182251006419598,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
human_mouse,GSE58492,GSE98133,0.6410042320659608,12,59.14942362835639,"['C0017337', 'C0036871', 'C0079429', 'C0680730', 'C0752248', 'C1148554', 'C1160149', 'C1417679', 'C1428785', 'C1531135', 'C1658407', 'C2698855']",Transcriptomic analysis of LSD1,Determination of Lsd1 function in C2C12 myoblast cells by global transcriptome analysis,Transcriptomic analysis of LSD1,Determination of Lsd1 function in C2C12 myoblast cells by global transcriptome analysis,Determination of the genes regulated by LSD1 in MDA-MB231 cells,"First, we aimed to identify genes whose transcript levels change at the onset of myogenic versus adipogenic differentiation of muscle precursors. We therefore compared RNA-seq results obtained from C2C12 cells differentiated for 1 day in myogenic and adipogenic medium. Out of these genes, we wanted to determine those whose expression was affected by altered Lsd1 levels. To this end, we performed RNA-seq in C2C12 cells upon LSD1 overexpression and Lsd1 knock-down in adipogenic medium and compared them to corresponding control cells.",determination of the genes regulated by lsd1 in mda-mb231 cells,"first, we aimed to identify genes whose transcript levels change at the onset of myogenic versus adipogenic differentiation of muscle precursors. we therefore compared rna-seq results obtained from c2c12 cells differentiated for 1 day in myogenic and adipogenic medium. out of these genes, we wanted to determine those whose expression was affected by altered lsd1 levels. to this end, we performed rna-seq in c2c12 cells upon lsd1 overexpression and lsd1 knock-down in adipogenic medium and compared them to corresponding control cells.",False,False,28348226,29371665,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA252739'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA384057'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP043217'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP105108'],[],False,False,Unknown,transcriptomic analysis of lsd1,determination of lsd1 function in c2c12 myoblast cells by global transcriptome analysis,transcriptomic analysis of lsd1 determination of the genes regulated by lsd1 in mda-mb231 cells,"determination of lsd1 function in c2c12 myoblast cells by global transcriptome analysis first, we aimed to identify genes whose transcript levels change at the onset of myogenic versus adipogenic differentiation of muscle precursors. we therefore compared rna-seq results obtained from c2c12 cells differentiated for 1 day in myogenic and adipogenic medium. out of these genes, we wanted to determine those whose expression was affected by altered lsd1 levels. to this end, we performed rna-seq in c2c12 cells upon lsd1 overexpression and lsd1 knock-down in adipogenic medium and compared them to corresponding control cells.",0.2183908045977011,0.10800744878957169,0.1392,0.1292519718187137,0.08135360208878832,0.15650029003126179,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE45785,GSE86219,0.6218366654453487,15,79.31879037822412,"['C0003015', 'C0079419', 'C0080055', 'C0127306', 'C0146283', 'C0332293', 'C0812222', 'C0879296', 'C0971008', 'C1522326', 'C1705526', 'C1999216', 'C4553183', 'C4684960', 'C5204434']","Transcriptome-profiling (RNA-seq) and Ribosome-profiling (Ribo-seq) of BJ cells treated with Nutlin-3a, an MDM2 inhibitor, which induces p53.","RNAseq from polysomal RNA harvested from HCT116, MCF7 and SJSA cell lines treated with DMSO and Nutlin","Transcriptome-profiling (RNA-seq) and Ribosome-profiling (Ribo-seq) of BJ cells treated with Nutlin-3a, an MDM2 inhibitor, which induces p53.","RNAseq from polysomal RNA harvested from HCT116, MCF7 and SJSA cell lines treated with DMSO and Nutlin",We applied in parallel RNA-Seq and Ribosome-profiling analyses to immortalized human primary BJ fibroblast cells in which p53 was induced by Nutlin-3a,"To determine effects of p53 activation on levels of RNA associated with polysomes, we performed RNA-seq analysis of colorectal carcinoma cell line HCT116, breast carcinoma line MCF7, and osteosarcoma line SJSA treated with MDM2 inhibitor Nutlin.",we applied in parallel rna-seq and ribosome-profiling analyses to immortalized human primary bj fibroblast cells in which p53 was induced by nutlin-3a,"to determine effects of p53 activation on levels of rna associated with polysomes, we performed rna-seq analysis of colorectal carcinoma cell line hct116, breast carcinoma line mcf7, and osteosarcoma line sjsa treated with mdm2 inhibitor nutlin.",False,False,23594524,28904012,[],False,['GSE45833'],['GSE86222'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA196335'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340954'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP020544'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP083725'],[],False,False,Unknown,"transcriptome-profiling (rna-seq) and ribosome-profiling (ribo-seq) of bj cells treated with nutlin-3a, an mdm2 inhibitor, which induces p53.","rnaseq from polysomal rna harvested from hct116, mcf7 and sjsa cell lines treated with dmso and nutlin","transcriptome-profiling (rna-seq) and ribosome-profiling (ribo-seq) of bj cells treated with nutlin-3a, an mdm2 inhibitor, which induces p53. we applied in parallel rna-seq and ribosome-profiling analyses to immortalized human primary bj fibroblast cells in which p53 was induced by nutlin-3a","rnaseq from polysomal rna harvested from hct116, mcf7 and sjsa cell lines treated with dmso and nutlin to determine effects of p53 activation on levels of rna associated with polysomes, we performed rna-seq analysis of colorectal carcinoma cell line hct116, breast carcinoma line mcf7, and osteosarcoma line sjsa treated with mdm2 inhibitor nutlin.",0.2836879432624113,0.29387755102040813,0.2816091954022989,0.05837385746618635,0.051899654075704016,0.11972742678270136,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
human_mouse,GSE85008,GSE87870,0.6144672882989357,5,26.574830999241875,"['C0023467', 'C0215508', 'C1335654', 'C1435548', 'C1705326']",mRNA sequencing in acute myeloid leukemia (AML) cells with and without knockdown of FTO,Next gen RNA sequencing of mouse acute myeloid leukemia,mRNA sequencing in acute myeloid leukemia (AML) cells with and without knockdown of FTO,Next gen RNA sequencing of mouse acute myeloid leukemia,"To identify the expression of mRNAs after knockdown of FTO, we performed RNA-Seq in MA9.3ITD cells with or without knockdown of FTO.",Trascriptome analysis of aml samples were performed,"to identify the expression of mrnas after knockdown of fto, we performed rna-seq in ma9.3itd cells with or without knockdown of fto.",trascriptome analysis of aml samples were performed,False,False,28017614,27991934,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA335858'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347981'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP080360'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP091437'],[],False,False,Unknown,mrna sequencing in acute myeloid leukemia (aml) cells with and without knockdown of fto,next gen rna sequencing of mouse acute myeloid leukemia,"mrna sequencing in acute myeloid leukemia (aml) cells with and without knockdown of fto to identify the expression of mrnas after knockdown of fto, we performed rna-seq in ma9.3itd cells with or without knockdown of fto.",next gen rna sequencing of mouse acute myeloid leukemia trascriptome analysis of aml samples were performed,0.27586206896551724,0.18939393939393945,0.24545454545454548,0.33990541293976756,0.016308133021334433,0.13943658802880662,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE106387,GSE80388,0.6133773248725661,5,34.55375039167656,"['C0024623', 'C0345804', 'C0699791', 'C1333763', 'C1880929']",Overexpression of TREM2 in human gastric cancer cells,Gastric cancer RNA-seq,Overexpression of TREM2 in human gastric cancer cells,Gastric cancer RNA-seq,"In order to investigate the molecular mechanisms underlying the role of TREM2 in gastric cancer, deep sequencing to profile global gene expression of MGC-803 cells with TREM2 overexpression was performed.",RNA  sequencong of 9 upper GI gastric biopsies and resected gastric tissues,"in order to investigate the molecular mechanisms underlying the role of trem2 in gastric cancer, deep sequencing to profile global gene expression of mgc-803 cells with trem2 overexpression was performed.",rna sequencong of 9 upper gi gastric biopsies and resected gastric tissues,False,False,,29720137,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA416663'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA318783'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP123235'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP073446'],[],False,False,Unknown,overexpression of trem2 in human gastric cancer cells,gastric cancer rna-seq,"overexpression of trem2 in human gastric cancer cells in order to investigate the molecular mechanisms underlying the role of trem2 in gastric cancer, deep sequencing to profile global gene expression of mgc-803 cells with trem2 overexpression was performed.",gastric cancer rna-seq rna sequencong of 9 upper gi gastric biopsies and resected gastric tissues,0.26415094339622647,0.21568627450980393,0.23643410852713176,0.3542781313176648,0.05903738331544398,0.17113935925897109,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
human_mouse,GSE59819,GSE70788,0.6106146537862093,10,34.62537163704152,"['C0009932', 'C0162327', 'C0162801', 'C0243148', 'C0308718', 'C0728976', 'C0917793', 'C1294197', 'C1547100', 'C4086963']",Ribosome profiling and RNA sequencing of U2OS cells overexpressing myc,"RNA sequencing of Control, ÎCop1Î², ÎCop1Î² and ÎCop1Î² ÎETV1/4/5Î² islets",Ribosome profiling and RNA sequencing of U2OS cells overexpressing myc,"RNA sequencing of Control, ÎCop1Î², ÎCop1Î² and ÎCop1Î² ÎETV1/4/5Î² islets","Ribosome profiling and RNA sequencing was performed on U2OS cells, either control or overexpressing myc.",Identify genes which are differentially expressed in ÎCop1Î² compared to control islets and are also  signficantly rescued in ÎCop1Î ÎETV1/4/5Î²,"ribosome profiling and rna sequencing was performed on u2os cells, either control or overexpressing myc.",identify genes which are differentially expressed in îcop1î² compared to control islets and are also signficantly rescued in îcop1î îetv1/4/5î²,False,False,,26627735,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA256317'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA289537'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP044936'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP060667'],[],False,False,Unknown,ribosome profiling and rna sequencing of u2os cells overexpressing myc,"rna sequencing of control, îcop1î², îcop1î² and îcop1î² îetv1/4/5î² islets","ribosome profiling and rna sequencing of u2os cells overexpressing myc ribosome profiling and rna sequencing was performed on u2os cells, either control or overexpressing myc.","rna sequencing of control, îcop1î², îcop1î² and îcop1î² îetv1/4/5î² islets identify genes which are differentially expressed in îcop1î² compared to control islets and are also signficantly rescued in îcop1î îetv1/4/5î²",0.14102564102564108,0.23809523809523814,0.2256637168141593,0.03938577977380765,0.015063816770844686,0.025930379983428346,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
human_mouse,GSE82207,GSE82180,0.5998568634997077,10,62.51859241218797,"['C0007102', 'C0009368', 'C0021852', 'C0153425', 'C0238196', 'C0545833', 'C2684091', 'C3888384', 'C4071907', 'C4086963']",Total RNA sequencing of WT intestinal orgaonids.,Genome-wide identification of transcription factor ATOH1 target genes in adult small intestine and colon.,Total RNA sequencing of WT intestinal orgaonids.,Genome-wide identification of transcription factor ATOH1 target genes in adult small intestine and colon.,"We report elevated expression levels of genes involved in small intestine or colon regional identity. hESCs were differentiated to colonigc organoids, where the total RNA was extracted from.","We generated three mRNA expression profiles by RNA-Seq of (i) wild-type crypts, (ii) Atoh1 knockout crypts, and (iii) purified ATOH1-positive cells.","we report elevated expression levels of genes involved in small intestine or colon regional identity. hescs were differentiated to colonigc organoids, where the total rna was extracted from.","we generated three mrna expression profiles by rna-seq of (i) wild-type crypts, (ii) atoh1 knockout crypts, and (iii) purified atoh1-positive cells.",False,False,,28174757,[],False,,['GSE82182'],[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA324359'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA324264'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP076085'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP076034'],[],False,False,Unknown,total rna sequencing of wt intestinal orgaonids.,genome-wide identification of transcription factor atoh1 target genes in adult small intestine and colon.,"total rna sequencing of wt intestinal orgaonids. we report elevated expression levels of genes involved in small intestine or colon regional identity. hescs were differentiated to colonigc organoids, where the total rna was extracted from.","genome-wide identification of transcription factor atoh1 target genes in adult small intestine and colon. we generated three mrna expression profiles by rna-seq of (i) wild-type crypts, (ii) atoh1 knockout crypts, and (iii) purified atoh1-positive cells.",0.23809523809523814,0.2578947368421053,0.22047244094488194,0.0,0.004605920155057815,0.095467051146053,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE53370,GSE68815,0.5984134411996564,9,40.23913587585868,"['C0006142', 'C0025723', 'C0238033', 'C0376571', 'C0597415', 'C0598034', 'C0678222', 'C1159269', 'C3548902']",RNA m5C Methylation in breast cancer using MeRIP-Seq,"Chemoresistance signature generated by genome-wide analysis of methylation, microRNAs, and gene expression in chemoresistant breast cancer cells",RNA m5C Methylation in breast cancer using MeRIP-Seq,"Chemoresistance signature generated by genome-wide analysis of methylation, microRNAs, and gene expression in chemoresistant breast cancer cells",RNA m5C methylation profile of MCF10A and MDA486 by using MeRIP-Seq protocol,We used RNA-seq and RRBS sequence to characterize the transcriptomic and methylome changes in chemoresistant and sensitive breast cancer cells,rna m5c methylation profile of mcf10a and mda486 by using merip-seq protocol,we used rna-seq and rrbs sequence to characterize the transcriptomic and methylome changes in chemoresistant and sensitive breast cancer cells,False,False,,27094684,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA231850'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA283827'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP034528'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP058260'],[],False,False,Unknown,rna m5c methylation in breast cancer using merip-seq,"chemoresistance signature generated by genome-wide analysis of methylation, micrornas, and gene expression in chemoresistant breast cancer cells",rna m5c methylation in breast cancer using merip-seq rna m5c methylation profile of mcf10a and mda486 by using merip-seq protocol,"chemoresistance signature generated by genome-wide analysis of methylation, micrornas, and gene expression in chemoresistant breast cancer cells we used rna-seq and rrbs sequence to characterize the transcriptomic and methylome changes in chemoresistant and sensitive breast cancer cells",0.24305555555555558,0.23239436619718312,0.26132404181184665,0.10869689340310316,0.008723067334156571,0.07179614104959571,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE49994,GSE77314,0.597917717920254,5,30.85220602700074,"['C1427294', 'C1864736', 'C2239176', 'C3273762', 'C4289845']",mRNA and RNC-mRNA deep sequencing of three hepatocellular carcinoma cell lines,RNA-seq of 50 paired hepatocellular carcinoma,mRNA and RNC-mRNA deep sequencing of three hepatocellular carcinoma cell lines,RNA-seq of 50 paired hepatocellular carcinoma,"We sequenced the total mRNA and translating mRNA (RNC-mRNA) of three hepatocellular carcinoma cell lines Hep3B, HCCLM3 and MHCC97H",RNA-seq of Illumina sequencing of 50 paired normal and tumor samples,"we sequenced the total mrna and translating mrna (rnc-mrna) of three hepatocellular carcinoma cell lines hep3b, hcclm3 and mhcc97h",rna-seq of illumina sequencing of 50 paired normal and tumor samples,False,False,24256510; 24256544; 24328083; 24261934,27119355,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA215765'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA310012'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP028902'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP068976'],[],False,False,Unknown,mrna and rnc-mrna deep sequencing of three hepatocellular carcinoma cell lines,rna-seq of 50 paired hepatocellular carcinoma,"mrna and rnc-mrna deep sequencing of three hepatocellular carcinoma cell lines we sequenced the total mrna and translating mrna (rnc-mrna) of three hepatocellular carcinoma cell lines hep3b, hcclm3 and mhcc97h",rna-seq of 50 paired hepatocellular carcinoma rna-seq of illumina sequencing of 50 paired normal and tumor samples,0.4487179487179487,0.24615384615384617,0.33492822966507174,0.1860111071738391,0.0,0.10336518473570062,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_mouse,GSE65873,GSE84160,0.5972468046968924,9,67.04951273338627,"['C0007193', 'C0878544', 'C1335237', 'C1417052', 'C1449563', 'C1838280', 'C2350725', 'C3812251', 'C5679590']",Med1 Deletion in Heart Causes Dilated Cardiomyopathy,Med1 is Necessary for Cardiac Function,Med1 Deletion in Heart Causes Dilated Cardiomyopathy,Med1 is Necessary for Cardiac Function,"Global gene expression analysis reveals that Med1 regulates many genes involved in energy metabolism, calcium signaling, and oxidative phosphorylation in myocardium.",Analysis of ventricular derived mRNA from Med1fl/fl and Med1fl/fl cardiac knockout mice.  Results provide insight into the molecual rmechanisms underlying dilated cardiomyopathy.,"global gene expression analysis reveals that med1 regulates many genes involved in energy metabolism, calcium signaling, and oxidative phosphorylation in myocardium.",analysis of ventricular derived mrna from med1fl/fl and med1fl/fl cardiac knockout mice. results provide insight into the molecual rmechanisms underlying dilated cardiomyopathy.,False,False,27548259,28159809,[],False,,,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA275258'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA328164'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP054356'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP078070'],[],False,False,Unknown,med1 deletion in heart causes dilated cardiomyopathy,med1 is necessary for cardiac function,"med1 deletion in heart causes dilated cardiomyopathy global gene expression analysis reveals that med1 regulates many genes involved in energy metabolism, calcium signaling, and oxidative phosphorylation in myocardium.",med1 is necessary for cardiac function analysis of ventricular derived mrna from med1fl/fl and med1fl/fl cardiac knockout mice. results provide insight into the molecual rmechanisms underlying dilated cardiomyopathy.,0.32692307692307687,0.22033898305084743,0.21100917431192656,0.1230959659334232,0.0038003752080864946,0.10993366350526114,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
within_human,GSE43126,GSE62526,0.5968997125141822,7,21.53631110682576,"['C0752248', 'C1327760', 'C1449575', 'C1513400', 'C4086963', 'C4760607', 'C5552813']","Next Generation Sequencing Facilitates Quantitative Analysis of CNE1-mock, CNE1-BART1, CNE-BART3, CNE1-BART7 cells",Gene expression profiling of melanoma cell lines by high throughput sequencing,"Next Generation Sequencing Facilitates Quantitative Analysis of CNE1-mock, CNE1-BART1, CNE-BART3, CNE1-BART7 cells",Gene expression profiling of melanoma cell lines by high throughput sequencing,By using  NGS-derived retinal transcriptome profiling (RNA-seq) to compare the gene expression profiling between 4 differently treated NPC cells,A panel of 29 melanoma cell lines were gene expression profiled by RNA-Seq.,by using ngs-derived retinal transcriptome profiling (rna-seq) to compare the gene expression profiling between 4 differently treated npc cells,a panel of 29 melanoma cell lines were gene expression profiled by rna-seq.,False,False,24606633; 26135619,25502142,[],False,['GSE42945'],,[],False,,,[],False,,,[],False,['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA184667'],['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA264334'],[],False,['https://www.ncbi.nlm.nih.gov/sra?term=SRP017670'],['https://www.ncbi.nlm.nih.gov/sra?term=SRP049068'],[],False,False,Unknown,"next generation sequencing facilitates quantitative analysis of cne1-mock, cne1-bart1, cne-bart3, cne1-bart7 cells",gene expression profiling of melanoma cell lines by high throughput sequencing,"next generation sequencing facilitates quantitative analysis of cne1-mock, cne1-bart1, cne-bart3, cne1-bart7 cells by using ngs-derived retinal transcriptome profiling (rna-seq) to compare the gene expression profiling between 4 differently treated npc cells",gene expression profiling of melanoma cell lines by high throughput sequencing a panel of 29 melanoma cell lines were gene expression profiled by rna-seq.,0.22807017543859653,0.32867132867132864,0.2945736434108527,0.011179266545126472,0.05143856249181337,0.05452121312114825,False,False,False,True,False,False,high_cui_low_text_potential_cui_specific
